sensor_id;sensor_type;location;lat;lon;timestamp;value_type;value
4855;pms5003;3629;6.428;3.435;2023-12-09T07:50:36.692060+00:00;P1;81.00
4855;pms5003;3629;6.428;3.435;2023-12-09T07:50:36.692060+00:00;P0;54.00
4856;DHT22;3629;6.428;3.435;2023-12-09T07:50:49.830530+00:00;humidity;81.70
4856;DHT22;3629;6.428;3.435;2023-12-09T07:50:49.830530+00:00;temperature;31.50
4855;pms5003;3629;6.428;3.435;2023-12-09T07:51:40.641337+00:00;P2;80.25
4855;pms5003;3629;6.428;3.435;2023-12-09T07:51:40.641337+00:00;P1;86.00
4855;pms5003;3629;6.428;3.435;2023-12-09T07:51:40.641337+00:00;P0;55.50
4856;DHT22;3629;6.428;3.435;2023-12-09T07:51:53.778059+00:00;humidity;81.70
4856;DHT22;3629;6.428;3.435;2023-12-09T07:51:53.778059+00:00;temperature;31.50
4855;pms5003;3629;6.428;3.435;2023-12-09T07:52:44.534440+00:00;P2;77.00
4855;pms5003;3629;6.428;3.435;2023-12-09T07:52:44.534440+00:00;P1;82.75
4855;pms5003;3629;6.428;3.435;2023-12-09T07:52:44.534440+00:00;P0;57.00
4856;DHT22;3629;6.428;3.435;2023-12-09T07:52:57.924625+00:00;humidity;81.70
4856;DHT22;3629;6.428;3.435;2023-12-09T07:52:57.924625+00:00;temperature;31.50
4855;pms5003;3629;6.428;3.435;2023-12-09T07:53:48.604406+00:00;P2;82.67
4855;pms5003;3629;6.428;3.435;2023-12-09T07:53:48.604406+00:00;P1;90.33
4855;pms5003;3629;6.428;3.435;2023-12-09T07:53:48.604406+00:00;P0;61.00
4856;DHT22;3629;6.428;3.435;2023-12-09T07:54:01.783836+00:00;humidity;81.60
4856;DHT22;3629;6.428;3.435;2023-12-09T07:54:01.783836+00:00;temperature;31.50
4855;pms5003;3629;6.428;3.435;2023-12-09T07:54:53.058344+00:00;P2;81.00
4855;pms5003;3629;6.428;3.435;2023-12-09T07:54:53.058344+00:00;P1;83.00
4855;pms5003;3629;6.428;3.435;2023-12-09T07:54:53.058344+00:00;P0;58.33
4856;DHT22;3629;6.428;3.435;2023-12-09T07:55:06.632145+00:00;humidity;81.50
4856;DHT22;3629;6.428;3.435;2023-12-09T07:55:06.632145+00:00;temperature;31.50
4855;pms5003;3629;6.428;3.435;2023-12-09T07:55:57.999919+00:00;P2;79.00
4855;pms5003;3629;6.428;3.435;2023-12-09T07:55:57.999919+00:00;P1;84.00
4855;pms5003;3629;6.428;3.435;2023-12-09T07:55:57.999919+00:00;P0;58.00
4856;DHT22;3629;6.428;3.435;2023-12-09T07:56:11.120808+00:00;humidity;81.60
4856;DHT22;3629;6.428;3.435;2023-12-09T07:56:11.120808+00:00;temperature;31.60
4855;pms5003;3629;6.428;3.435;2023-12-09T07:57:01.882295+00:00;P2;85.00
4855;pms5003;3629;6.428;3.435;2023-12-09T07:57:01.882295+00:00;P1;89.00
4855;pms5003;3629;6.428;3.435;2023-12-09T07:57:01.882295+00:00;P0;60.50
4856;DHT22;3629;6.428;3.435;2023-12-09T07:57:15.103212+00:00;humidity;81.60
4856;DHT22;3629;6.428;3.435;2023-12-09T07:57:15.103212+00:00;temperature;31.60
4855;pms5003;3629;6.428;3.435;2023-12-09T07:58:06.141364+00:00;P2;83.40
4855;pms5003;3629;6.428;3.435;2023-12-09T07:58:06.141364+00:00;P1;90.20
4855;pms5003;3629;6.428;3.435;2023-12-09T07:58:06.141364+00:00;P0;58.80
4856;DHT22;3629;6.428;3.435;2023-12-09T07:58:19.182256+00:00;humidity;81.40
4856;DHT22;3629;6.428;3.435;2023-12-09T07:58:19.182256+00:00;temperature;31.60
4855;pms5003;3629;6.428;3.435;2023-12-09T07:59:44.978516+00:00;P2;82.00
4855;pms5003;3629;6.428;3.435;2023-12-09T07:59:44.978516+00:00;P1;86.00
4855;pms5003;3629;6.428;3.435;2023-12-09T07:59:44.978516+00:00;P0;60.00
4855;pms5003;3629;6.428;3.435;2023-12-09T08:00:20.214309+00:00;P2;85.50
4855;pms5003;3629;6.428;3.435;2023-12-09T08:00:20.214309+00:00;P1;93.00
4855;pms5003;3629;6.428;3.435;2023-12-09T08:00:20.214309+00:00;P0;59.50
4856;DHT22;3629;6.428;3.435;2023-12-09T08:00:33.484261+00:00;humidity;81.30
4856;DHT22;3629;6.428;3.435;2023-12-09T08:00:33.484261+00:00;temperature;31.70
4855;pms5003;3629;6.428;3.435;2023-12-09T08:01:24.448745+00:00;P2;76.33
4855;pms5003;3629;6.428;3.435;2023-12-09T08:01:24.448745+00:00;P1;81.67
4855;pms5003;3629;6.428;3.435;2023-12-09T08:01:24.448745+00:00;P0;54.33
4856;DHT22;3629;6.428;3.435;2023-12-09T08:01:37.540279+00:00;humidity;81.10
4856;DHT22;3629;6.428;3.435;2023-12-09T08:01:37.540279+00:00;temperature;31.70
4855;pms5003;3629;6.428;3.435;2023-12-09T08:02:28.534203+00:00;P2;46.67
4855;pms5003;3629;6.428;3.435;2023-12-09T08:02:28.534203+00:00;P1;56.67
4855;pms5003;3629;6.428;3.435;2023-12-09T08:02:28.534203+00:00;P0;31.33
4856;DHT22;3629;6.428;3.435;2023-12-09T08:02:41.824344+00:00;humidity;80.80
4856;DHT22;3629;6.428;3.435;2023-12-09T08:02:41.824344+00:00;temperature;31.70
4855;pms5003;3629;6.428;3.435;2023-12-09T08:03:33.064241+00:00;P2;41.00
4855;pms5003;3629;6.428;3.435;2023-12-09T08:03:33.064241+00:00;P1;49.00
4855;pms5003;3629;6.428;3.435;2023-12-09T08:03:33.064241+00:00;P0;28.00
4856;DHT22;3629;6.428;3.435;2023-12-09T08:04:27.843068+00:00;humidity;79.90
4856;DHT22;3629;6.428;3.435;2023-12-09T08:04:27.843068+00:00;temperature;31.80
4855;pms5003;3629;6.428;3.435;2023-12-09T08:04:45.094570+00:00;P2;41.40
4855;pms5003;3629;6.428;3.435;2023-12-09T08:04:45.094570+00:00;P1;49.40
4855;pms5003;3629;6.428;3.435;2023-12-09T08:04:45.094570+00:00;P0;29.00
4856;DHT22;3629;6.428;3.435;2023-12-09T08:04:58.314186+00:00;humidity;79.40
4856;DHT22;3629;6.428;3.435;2023-12-09T08:04:58.314186+00:00;temperature;31.80
4855;pms5003;3629;6.428;3.435;2023-12-09T08:05:49.154226+00:00;P2;44.00
4855;pms5003;3629;6.428;3.435;2023-12-09T08:05:49.154226+00:00;P1;53.00
4855;pms5003;3629;6.428;3.435;2023-12-09T08:05:49.154226+00:00;P0;32.00
4856;DHT22;3629;6.428;3.435;2023-12-09T08:06:02.323755+00:00;humidity;79.10
4856;DHT22;3629;6.428;3.435;2023-12-09T08:06:02.323755+00:00;temperature;31.80
4855;pms5003;3629;6.428;3.435;2023-12-09T08:06:53.755129+00:00;P2;74.75
4855;pms5003;3629;6.428;3.435;2023-12-09T08:06:53.755129+00:00;P1;80.25
4855;pms5003;3629;6.428;3.435;2023-12-09T08:06:53.755129+00:00;P0;56.50
4856;DHT22;3629;6.428;3.435;2023-12-09T08:07:06.915142+00:00;humidity;79.30
4856;DHT22;3629;6.428;3.435;2023-12-09T08:07:06.915142+00:00;temperature;31.90
4855;pms5003;3629;6.428;3.435;2023-12-09T08:07:57.724002+00:00;P2;83.00
4855;pms5003;3629;6.428;3.435;2023-12-09T08:07:57.724002+00:00;P1;85.00
4855;pms5003;3629;6.428;3.435;2023-12-09T08:07:57.724002+00:00;P0;59.00
4856;DHT22;3629;6.428;3.435;2023-12-09T08:08:17.157642+00:00;humidity;80.00
4856;DHT22;3629;6.428;3.435;2023-12-09T08:08:17.157642+00:00;temperature;31.80
4855;pms5003;3629;6.428;3.435;2023-12-09T08:09:38.804345+00:00;P2;81.50
4855;pms5003;3629;6.428;3.435;2023-12-09T08:09:38.804345+00:00;P1;88.50
4855;pms5003;3629;6.428;3.435;2023-12-09T08:09:38.804345+00:00;P0;57.50
4855;pms5003;3629;6.428;3.435;2023-12-09T08:10:34.116699+00:00;P2;57.00
4855;pms5003;3629;6.428;3.435;2023-12-09T08:10:34.116699+00:00;P1;69.80
4855;pms5003;3629;6.428;3.435;2023-12-09T08:10:34.116699+00:00;P0;40.80
4855;pms5003;3629;6.428;3.435;2023-12-09T08:11:31.064140+00:00;P2;62.00
4855;pms5003;3629;6.428;3.435;2023-12-09T08:11:31.064140+00:00;P1;72.00
4855;pms5003;3629;6.428;3.435;2023-12-09T08:11:31.064140+00:00;P0;45.50
4856;DHT22;3629;6.428;3.435;2023-12-09T08:11:44.185382+00:00;humidity;79.90
4856;DHT22;3629;6.428;3.435;2023-12-09T08:11:44.185382+00:00;temperature;31.80
4855;pms5003;3629;6.428;3.435;2023-12-09T08:12:34.971744+00:00;P2;47.00
4855;pms5003;3629;6.428;3.435;2023-12-09T08:12:34.971744+00:00;P1;59.75
4855;pms5003;3629;6.428;3.435;2023-12-09T08:12:34.971744+00:00;P0;33.00
4856;DHT22;3629;6.428;3.435;2023-12-09T08:12:48.166267+00:00;humidity;80.10
4856;DHT22;3629;6.428;3.435;2023-12-09T08:12:48.166267+00:00;temperature;31.90
4855;pms5003;3629;6.428;3.435;2023-12-09T08:13:38.971574+00:00;P2;46.00
4855;pms5003;3629;6.428;3.435;2023-12-09T08:13:38.971574+00:00;P1;55.50
4855;pms5003;3629;6.428;3.435;2023-12-09T08:13:38.971574+00:00;P0;32.25
4856;DHT22;3629;6.428;3.435;2023-12-09T08:13:52.381336+00:00;humidity;79.40
4856;DHT22;3629;6.428;3.435;2023-12-09T08:13:52.381336+00:00;temperature;31.90
4855;pms5003;3629;6.428;3.435;2023-12-09T08:14:43.100093+00:00;P2;46.00
4855;pms5003;3629;6.428;3.435;2023-12-09T08:14:43.100093+00:00;P1;56.00
4855;pms5003;3629;6.428;3.435;2023-12-09T08:14:43.100093+00:00;P0;31.00
4856;DHT22;3629;6.428;3.435;2023-12-09T08:14:56.209340+00:00;humidity;78.90
4856;DHT22;3629;6.428;3.435;2023-12-09T08:14:56.209340+00:00;temperature;31.90
4855;pms5003;3629;6.428;3.435;2023-12-09T08:15:46.982066+00:00;P2;46.00
4855;pms5003;3629;6.428;3.435;2023-12-09T08:15:46.982066+00:00;P1;59.50
4855;pms5003;3629;6.428;3.435;2023-12-09T08:15:46.982066+00:00;P0;31.75
4856;DHT22;3629;6.428;3.435;2023-12-09T08:16:00.389798+00:00;humidity;78.50
4856;DHT22;3629;6.428;3.435;2023-12-09T08:16:00.389798+00:00;temperature;31.90
4855;pms5003;3629;6.428;3.435;2023-12-09T08:16:51.083399+00:00;P2;45.33
4855;pms5003;3629;6.428;3.435;2023-12-09T08:16:51.083399+00:00;P1;55.00
4855;pms5003;3629;6.428;3.435;2023-12-09T08:16:51.083399+00:00;P0;31.67
4856;DHT22;3629;6.428;3.435;2023-12-09T08:17:04.247548+00:00;humidity;78.50
4856;DHT22;3629;6.428;3.435;2023-12-09T08:17:04.247548+00:00;temperature;31.90
4855;pms5003;3629;6.428;3.435;2023-12-09T08:17:55.070102+00:00;P2;44.00
4855;pms5003;3629;6.428;3.435;2023-12-09T08:17:55.070102+00:00;P1;52.00
4855;pms5003;3629;6.428;3.435;2023-12-09T08:17:55.070102+00:00;P0;31.00
4856;DHT22;3629;6.428;3.435;2023-12-09T08:18:08.205255+00:00;humidity;78.30
4856;DHT22;3629;6.428;3.435;2023-12-09T08:18:08.205255+00:00;temperature;31.90
4855;pms5003;3629;6.428;3.435;2023-12-09T08:18:59.260302+00:00;P2;44.50
4855;pms5003;3629;6.428;3.435;2023-12-09T08:18:59.260302+00:00;P1;56.25
4855;pms5003;3629;6.428;3.435;2023-12-09T08:18:59.260302+00:00;P0;31.00
4856;DHT22;3629;6.428;3.435;2023-12-09T08:19:12.281159+00:00;humidity;77.90
4856;DHT22;3629;6.428;3.435;2023-12-09T08:19:12.281159+00:00;temperature;31.90
4855;pms5003;3629;6.428;3.435;2023-12-09T08:20:03.084368+00:00;P2;47.00
4855;pms5003;3629;6.428;3.435;2023-12-09T08:20:03.084368+00:00;P1;59.40
4855;pms5003;3629;6.428;3.435;2023-12-09T08:20:03.084368+00:00;P0;32.20
4856;DHT22;3629;6.428;3.435;2023-12-09T08:20:16.224469+00:00;humidity;78.10
4856;DHT22;3629;6.428;3.435;2023-12-09T08:20:16.224469+00:00;temperature;31.90
4855;pms5003;3629;6.428;3.435;2023-12-09T08:21:07.050819+00:00;P2;47.00
4855;pms5003;3629;6.428;3.435;2023-12-09T08:21:07.050819+00:00;P1;60.00
4855;pms5003;3629;6.428;3.435;2023-12-09T08:21:07.050819+00:00;P0;33.00
4856;DHT22;3629;6.428;3.435;2023-12-09T08:21:20.242863+00:00;humidity;78.20
4856;DHT22;3629;6.428;3.435;2023-12-09T08:21:20.242863+00:00;temperature;31.90
4855;pms5003;3629;6.428;3.435;2023-12-09T08:22:10.960429+00:00;P2;50.00
4855;pms5003;3629;6.428;3.435;2023-12-09T08:22:10.960429+00:00;P1;61.67
4855;pms5003;3629;6.428;3.435;2023-12-09T08:22:10.960429+00:00;P0;34.00
4856;DHT22;3629;6.428;3.435;2023-12-09T08:22:24.077900+00:00;humidity;78.20
4856;DHT22;3629;6.428;3.435;2023-12-09T08:22:24.077900+00:00;temperature;31.90
4855;pms5003;3629;6.428;3.435;2023-12-09T08:23:14.824785+00:00;P2;51.75
4855;pms5003;3629;6.428;3.435;2023-12-09T08:23:14.824785+00:00;P1;66.00
4855;pms5003;3629;6.428;3.435;2023-12-09T08:23:14.824785+00:00;P0;35.25
4856;DHT22;3629;6.428;3.435;2023-12-09T08:23:28.004529+00:00;humidity;77.90
4856;DHT22;3629;6.428;3.435;2023-12-09T08:23:28.004529+00:00;temperature;32.00
4855;pms5003;3629;6.428;3.435;2023-12-09T08:24:20.707902+00:00;P2;51.00
4855;pms5003;3629;6.428;3.435;2023-12-09T08:24:20.707902+00:00;P1;63.33
4855;pms5003;3629;6.428;3.435;2023-12-09T08:24:20.707902+00:00;P0;35.00
4856;DHT22;3629;6.428;3.435;2023-12-09T08:24:33.747255+00:00;humidity;77.90
4856;DHT22;3629;6.428;3.435;2023-12-09T08:24:33.747255+00:00;temperature;32.00
4855;pms5003;3629;6.428;3.435;2023-12-09T08:25:24.565282+00:00;P2;51.00
4855;pms5003;3629;6.428;3.435;2023-12-09T08:25:24.565282+00:00;P1;66.33
4855;pms5003;3629;6.428;3.435;2023-12-09T08:25:24.565282+00:00;P0;35.00
4856;DHT22;3629;6.428;3.435;2023-12-09T08:25:37.728044+00:00;humidity;77.70
4856;DHT22;3629;6.428;3.435;2023-12-09T08:25:37.728044+00:00;temperature;32.00
4855;pms5003;3629;6.428;3.435;2023-12-09T08:26:28.621216+00:00;P2;47.67
4855;pms5003;3629;6.428;3.435;2023-12-09T08:26:28.621216+00:00;P1;61.33
4855;pms5003;3629;6.428;3.435;2023-12-09T08:26:28.621216+00:00;P0;34.00
4856;DHT22;3629;6.428;3.435;2023-12-09T08:26:41.816630+00:00;humidity;77.10
4856;DHT22;3629;6.428;3.435;2023-12-09T08:26:41.816630+00:00;temperature;32.10
4855;pms5003;3629;6.428;3.435;2023-12-09T08:27:32.621151+00:00;P2;52.50
4855;pms5003;3629;6.428;3.435;2023-12-09T08:27:32.621151+00:00;P1;68.00
4855;pms5003;3629;6.428;3.435;2023-12-09T08:27:32.621151+00:00;P0;36.50
4856;DHT22;3629;6.428;3.435;2023-12-09T08:28:03.820528+00:00;humidity;77.10
4856;DHT22;3629;6.428;3.435;2023-12-09T08:28:03.820528+00:00;temperature;32.10
4855;pms5003;3629;6.428;3.435;2023-12-09T08:29:11.018663+00:00;P2;57.75
4855;pms5003;3629;6.428;3.435;2023-12-09T08:29:11.018663+00:00;P1;70.75
4855;pms5003;3629;6.428;3.435;2023-12-09T08:29:11.018663+00:00;P0;41.25
4855;pms5003;3629;6.428;3.435;2023-12-09T08:29:55.302312+00:00;P2;62.50
4855;pms5003;3629;6.428;3.435;2023-12-09T08:29:55.302312+00:00;P1;74.00
4855;pms5003;3629;6.428;3.435;2023-12-09T08:29:55.302312+00:00;P0;43.50
4856;DHT22;3629;6.428;3.435;2023-12-09T08:30:08.422112+00:00;humidity;77.00
4856;DHT22;3629;6.428;3.435;2023-12-09T08:30:08.422112+00:00;temperature;32.30
4855;pms5003;3629;6.428;3.435;2023-12-09T08:30:59.420248+00:00;P2;56.25
4855;pms5003;3629;6.428;3.435;2023-12-09T08:30:59.420248+00:00;P1;71.00
4855;pms5003;3629;6.428;3.435;2023-12-09T08:30:59.420248+00:00;P0;41.00
4856;DHT22;3629;6.428;3.435;2023-12-09T08:31:12.558660+00:00;humidity;77.00
4856;DHT22;3629;6.428;3.435;2023-12-09T08:31:12.558660+00:00;temperature;32.40
4855;pms5003;3629;6.428;3.435;2023-12-09T08:32:03.388312+00:00;P2;55.75
4855;pms5003;3629;6.428;3.435;2023-12-09T08:32:03.388312+00:00;P1;69.25
4855;pms5003;3629;6.428;3.435;2023-12-09T08:32:03.388312+00:00;P0;40.75
4856;DHT22;3629;6.428;3.435;2023-12-09T08:32:16.516331+00:00;humidity;76.00
4856;DHT22;3629;6.428;3.435;2023-12-09T08:32:16.516331+00:00;temperature;32.50
4855;pms5003;3629;6.428;3.435;2023-12-09T08:35:33.720122+00:00;P2;59.44
4855;pms5003;3629;6.428;3.435;2023-12-09T08:35:33.720122+00:00;P1;71.56
4855;pms5003;3629;6.428;3.435;2023-12-09T08:35:33.720122+00:00;P0;41.78
4856;DHT22;3629;6.428;3.435;2023-12-09T08:35:46.819978+00:00;humidity;76.00
4856;DHT22;3629;6.428;3.435;2023-12-09T08:35:46.819978+00:00;temperature;32.50
4855;pms5003;3629;6.428;3.435;2023-12-09T08:39:12.077437+00:00;P2;56.70
4855;pms5003;3629;6.428;3.435;2023-12-09T08:39:12.077437+00:00;P1;69.50
4855;pms5003;3629;6.428;3.435;2023-12-09T08:39:12.077437+00:00;P0;40.00
4856;DHT22;3629;6.428;3.435;2023-12-09T08:39:25.245335+00:00;humidity;75.60
4856;DHT22;3629;6.428;3.435;2023-12-09T08:39:25.245335+00:00;temperature;32.70
4855;pms5003;3629;6.428;3.435;2023-12-09T08:40:15.979947+00:00;P2;53.33
4855;pms5003;3629;6.428;3.435;2023-12-09T08:40:15.979947+00:00;P1;66.33
4855;pms5003;3629;6.428;3.435;2023-12-09T08:40:15.979947+00:00;P0;37.33
4856;DHT22;3629;6.428;3.435;2023-12-09T08:40:29.136509+00:00;humidity;75.10
4856;DHT22;3629;6.428;3.435;2023-12-09T08:40:29.136509+00:00;temperature;32.90
4855;pms5003;3629;6.428;3.435;2023-12-09T08:43:54.597560+00:00;P2;49.43
4855;pms5003;3629;6.428;3.435;2023-12-09T08:43:54.597560+00:00;P1;62.57
4855;pms5003;3629;6.428;3.435;2023-12-09T08:43:54.597560+00:00;P0;33.93
4855;pms5003;3629;6.428;3.435;2023-12-09T08:47:11.298587+00:00;P2;47.60
4855;pms5003;3629;6.428;3.435;2023-12-09T08:47:11.298587+00:00;P1;59.30
4855;pms5003;3629;6.428;3.435;2023-12-09T08:47:11.298587+00:00;P0;33.00
4856;DHT22;3629;6.428;3.435;2023-12-09T08:47:24.389557+00:00;humidity;75.00
4856;DHT22;3629;6.428;3.435;2023-12-09T08:47:24.389557+00:00;temperature;33.00
4855;pms5003;3629;6.428;3.435;2023-12-09T08:50:41.072182+00:00;P2;49.38
4855;pms5003;3629;6.428;3.435;2023-12-09T08:50:41.072182+00:00;P1;62.13
4855;pms5003;3629;6.428;3.435;2023-12-09T08:50:41.072182+00:00;P0;34.00
4855;pms5003;3629;6.428;3.435;2023-12-09T08:54:03.859089+00:00;P2;46.82
4855;pms5003;3629;6.428;3.435;2023-12-09T08:54:03.859089+00:00;P1;59.91
4855;pms5003;3629;6.428;3.435;2023-12-09T08:54:03.859089+00:00;P0;32.27
4855;pms5003;3629;6.428;3.435;2023-12-09T08:57:20.420758+00:00;P2;43.60
4855;pms5003;3629;6.428;3.435;2023-12-09T08:57:20.420758+00:00;P1;53.30
4855;pms5003;3629;6.428;3.435;2023-12-09T08:57:20.420758+00:00;P0;30.90
4855;pms5003;3629;6.428;3.435;2023-12-09T09:00:37.009676+00:00;P2;40.33
4855;pms5003;3629;6.428;3.435;2023-12-09T09:00:37.009676+00:00;P1;48.33
4855;pms5003;3629;6.428;3.435;2023-12-09T09:00:37.009676+00:00;P0;28.50
4856;DHT22;3629;6.428;3.435;2023-12-09T09:00:50.198045+00:00;humidity;74.90
4856;DHT22;3629;6.428;3.435;2023-12-09T09:00:50.198045+00:00;temperature;32.80
4855;pms5003;3629;6.428;3.435;2023-12-09T09:04:08.349529+00:00;P2;42.10
4855;pms5003;3629;6.428;3.435;2023-12-09T09:04:08.349529+00:00;P1;50.90
4855;pms5003;3629;6.428;3.435;2023-12-09T09:04:08.349529+00:00;P0;28.10
4855;pms5003;3629;6.428;3.435;2023-12-09T09:07:23.777023+00:00;P2;38.38
4855;pms5003;3629;6.428;3.435;2023-12-09T09:07:23.777023+00:00;P1;47.23
4855;pms5003;3629;6.428;3.435;2023-12-09T09:07:23.777023+00:00;P0;27.46
4856;DHT22;3629;6.428;3.435;2023-12-09T09:07:37.229344+00:00;humidity;75.20
4856;DHT22;3629;6.428;3.435;2023-12-09T09:07:37.229344+00:00;temperature;32.70
4855;pms5003;3629;6.428;3.435;2023-12-09T09:14:04.200220+00:00;P2;38.50
4855;pms5003;3629;6.428;3.435;2023-12-09T09:14:04.200220+00:00;P1;46.58
4855;pms5003;3629;6.428;3.435;2023-12-09T09:14:04.200220+00:00;P0;27.42
4855;pms5003;3629;6.428;3.435;2023-12-09T09:17:20.416845+00:00;P2;38.10
4855;pms5003;3629;6.428;3.435;2023-12-09T09:17:20.416845+00:00;P1;44.60
4855;pms5003;3629;6.428;3.435;2023-12-09T09:17:20.416845+00:00;P0;27.50
4855;pms5003;3629;6.428;3.435;2023-12-09T09:20:37.395725+00:00;P2;38.78
4855;pms5003;3629;6.428;3.435;2023-12-09T09:20:37.395725+00:00;P1;46.00
4855;pms5003;3629;6.428;3.435;2023-12-09T09:20:37.395725+00:00;P0;27.67
4855;pms5003;3629;6.428;3.435;2023-12-09T09:23:54.096802+00:00;P2;37.70
4855;pms5003;3629;6.428;3.435;2023-12-09T09:23:54.096802+00:00;P1;44.60
4855;pms5003;3629;6.428;3.435;2023-12-09T09:23:54.096802+00:00;P0;26.10
4856;DHT22;3629;6.428;3.435;2023-12-09T09:24:07.157573+00:00;humidity;74.50
4856;DHT22;3629;6.428;3.435;2023-12-09T09:24:07.157573+00:00;temperature;32.80
4855;pms5003;3629;6.428;3.435;2023-12-09T09:24:59.460149+00:00;P2;34.50
4855;pms5003;3629;6.428;3.435;2023-12-09T09:24:59.460149+00:00;P1;43.25
4855;pms5003;3629;6.428;3.435;2023-12-09T09:24:59.460149+00:00;P0;24.50
4856;DHT22;3629;6.428;3.435;2023-12-09T09:25:12.603355+00:00;humidity;72.50
4856;DHT22;3629;6.428;3.435;2023-12-09T09:25:12.603355+00:00;temperature;33.30
4855;pms5003;3629;6.428;3.435;2023-12-09T09:28:29.802186+00:00;P2;38.83
4855;pms5003;3629;6.428;3.435;2023-12-09T09:28:29.802186+00:00;P1;48.08
4855;pms5003;3629;6.428;3.435;2023-12-09T09:28:29.802186+00:00;P0;26.75
4856;DHT22;3629;6.428;3.435;2023-12-09T09:28:42.861456+00:00;humidity;72.00
4856;DHT22;3629;6.428;3.435;2023-12-09T09:28:42.861456+00:00;temperature;33.30
4855;pms5003;3629;6.428;3.435;2023-12-09T09:29:33.599891+00:00;P2;39.00
4855;pms5003;3629;6.428;3.435;2023-12-09T09:29:33.599891+00:00;P1;46.00
4855;pms5003;3629;6.428;3.435;2023-12-09T09:29:33.599891+00:00;P0;27.00
4856;DHT22;3629;6.428;3.435;2023-12-09T09:29:46.740663+00:00;humidity;72.10
4856;DHT22;3629;6.428;3.435;2023-12-09T09:29:46.740663+00:00;temperature;33.40
4855;pms5003;3629;6.428;3.435;2023-12-09T09:30:37.635083+00:00;P2;38.25
4855;pms5003;3629;6.428;3.435;2023-12-09T09:30:37.635083+00:00;P1;46.75
4855;pms5003;3629;6.428;3.435;2023-12-09T09:30:37.635083+00:00;P0;27.00
4856;DHT22;3629;6.428;3.435;2023-12-09T09:30:50.862112+00:00;humidity;71.70
4856;DHT22;3629;6.428;3.435;2023-12-09T09:30:50.862112+00:00;temperature;33.40
4855;pms5003;3629;6.428;3.435;2023-12-09T09:31:41.668999+00:00;P2;36.00
4855;pms5003;3629;6.428;3.435;2023-12-09T09:31:41.668999+00:00;P1;42.75
4855;pms5003;3629;6.428;3.435;2023-12-09T09:31:41.668999+00:00;P0;25.00
4856;DHT22;3629;6.428;3.435;2023-12-09T09:31:54.798243+00:00;humidity;71.10
4856;DHT22;3629;6.428;3.435;2023-12-09T09:31:54.798243+00:00;temperature;33.50
4855;pms5003;3629;6.428;3.435;2023-12-09T09:32:45.596748+00:00;P2;32.00
4855;pms5003;3629;6.428;3.435;2023-12-09T09:32:45.596748+00:00;P1;38.50
4855;pms5003;3629;6.428;3.435;2023-12-09T09:32:45.596748+00:00;P0;22.00
4856;DHT22;3629;6.428;3.435;2023-12-09T09:32:58.778806+00:00;humidity;70.80
4856;DHT22;3629;6.428;3.435;2023-12-09T09:32:58.778806+00:00;temperature;33.50
4855;pms5003;3629;6.428;3.435;2023-12-09T09:33:50.738252+00:00;P2;36.00
4855;pms5003;3629;6.428;3.435;2023-12-09T09:33:50.738252+00:00;P1;41.67
4855;pms5003;3629;6.428;3.435;2023-12-09T09:33:50.738252+00:00;P0;26.00
4856;DHT22;3629;6.428;3.435;2023-12-09T09:34:03.820061+00:00;humidity;70.20
4856;DHT22;3629;6.428;3.435;2023-12-09T09:34:03.820061+00:00;temperature;33.60
4855;pms5003;3629;6.428;3.435;2023-12-09T09:34:54.658408+00:00;P2;37.00
4855;pms5003;3629;6.428;3.435;2023-12-09T09:34:54.658408+00:00;P1;45.20
4855;pms5003;3629;6.428;3.435;2023-12-09T09:34:54.658408+00:00;P0;25.00
4856;DHT22;3629;6.428;3.435;2023-12-09T09:35:07.842061+00:00;humidity;70.30
4856;DHT22;3629;6.428;3.435;2023-12-09T09:35:07.842061+00:00;temperature;33.60
4855;pms5003;3629;6.428;3.435;2023-12-09T09:35:58.658596+00:00;P2;37.00
4855;pms5003;3629;6.428;3.435;2023-12-09T09:35:58.658596+00:00;P1;43.50
4855;pms5003;3629;6.428;3.435;2023-12-09T09:35:58.658596+00:00;P0;26.00
4856;DHT22;3629;6.428;3.435;2023-12-09T09:36:11.851068+00:00;humidity;70.80
4856;DHT22;3629;6.428;3.435;2023-12-09T09:36:11.851068+00:00;temperature;33.80
4855;pms5003;3629;6.428;3.435;2023-12-09T09:37:02.625317+00:00;P2;35.50
4855;pms5003;3629;6.428;3.435;2023-12-09T09:37:02.625317+00:00;P1;41.00
4855;pms5003;3629;6.428;3.435;2023-12-09T09:37:02.625317+00:00;P0;25.50
4856;DHT22;3629;6.428;3.435;2023-12-09T09:37:15.738604+00:00;humidity;70.80
4856;DHT22;3629;6.428;3.435;2023-12-09T09:37:15.738604+00:00;temperature;33.80
4855;pms5003;3629;6.428;3.435;2023-12-09T09:38:09.025610+00:00;P2;38.25
4855;pms5003;3629;6.428;3.435;2023-12-09T09:38:09.025610+00:00;P1;44.50
4855;pms5003;3629;6.428;3.435;2023-12-09T09:38:09.025610+00:00;P0;27.75
4856;DHT22;3629;6.428;3.435;2023-12-09T09:38:22.060265+00:00;humidity;71.40
4856;DHT22;3629;6.428;3.435;2023-12-09T09:38:22.060265+00:00;temperature;33.70
4855;pms5003;3629;6.428;3.435;2023-12-09T09:39:14.496519+00:00;P2;36.00
